Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Live at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a Nonpermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
2003,10,South,-5.772506854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.222576268,NA,NA,NA,NA,NA,NA,-11.46960034,-6.452320503,-6.87448049,-8.334106124,-7.886081402,-6.322105863,-10.77645316,-11.46960034,-8.10230451,-10.08330598,-9.272375763,-7.708400225,-7.731930722,-7.943239816,-6.894889362,-10.77645316,-11.46960034,-5.834810737,-11.46960034,-11.46960034,-8.904650983,-11.46960034,-10.37098805,-9.860162428,-10.08330598,-10.37098805,-10.37098805,-10.08330598,-8.830543011,-10.37098805,-10.08330598,-9.860162428,-10.37098805,NA,-10.37098805,-7.598399329,-7.152112227,-6.958740834,-7.66293785,-8.250724515,-8.636386996,-7.756028274,-10.77645316,-10.77645316,-10.08330598,-7.375255778,-10.77645316,-6.018561887,-8.579228582,-7.685410706,-6.351606528,-7.598399329,-8.904650983,-9.860162428,-10.08330598,-7.480616294,-6.333801903,-7.499308427,-9.272375763,-8.830543011,-8.29154651,-5.886104031,-11.46960034,-10.08330598,-10.08330598,-6.419744333,-6.50675571,NA,-6.673809795,-8.636386996,-8.29154651
2003,10,West,-6.113014066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.549619414,NA,NA,NA,NA,NA,NA,-11.46960034,-6.894889362,-7.100152488,-9.167015247,-8.904650983,-6.527957918,-11.46960034,-11.46960034,-8.525161361,-11.46960034,-9.272375763,-8.211503802,-8.250724515,-7.886081402,-7.279945598,-10.77645316,-10.77645316,-6.191485681,-11.46960034,-11.46960034,-8.761550139,-10.77645316,-10.37098805,-10.37098805,-11.46960034,-9.860162428,-10.77645316,-11.46960034,-9.272375763,-10.77645316,-9.860162428,-10.08330598,-11.46960034,NA,-9.523690191,-7.806038694,-8.003864437,-7.026949084,-7.973092779,-8.98469369,-9.167015247,-7.598399329,-10.37098805,-9.860162428,-8.904650983,-9.071705067,-10.08330598,-6.271103309,-8.250724515,-8.10230451,-6.854479823,-8.173763474,-8.29154651,-9.860162428,-10.08330598,-7.973092779,-6.796771506,-7.499308427,-9.390158799,-8.830543011,-8.525161361,-6.206910151,-10.77645316,-11.46960034,-11.46960034,-6.825209441,-6.778252458,NA,-6.926305558,-8.904650983,-8.579228582
2003,11,Midwest,-6.212104968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.633318433,NA,NA,NA,NA,NA,NA,-11.46960034,-6.958740834,-7.100152488,-8.830543011,-8.697011618,-6.657415985,-11.46960034,-11.46960034,-8.830543011,-10.77645316,-9.071705067,-9.071705067,-8.068402959,-8.13739583,-7.179140899,-11.46960034,-9.860162428,-6.276643489,-11.46960034,-11.46960034,-9.390158799,-10.77645316,-10.77645316,-10.08330598,-10.77645316,-9.272375763,-10.77645316,-10.77645316,-9.272375763,-11.46960034,-10.77645316,-10.77645316,-11.46960034,NA,-9.390158799,-7.780720886,-8.035613136,-7.264907721,-8.003864437,-9.071705067,-9.272375763,-9.677840871,-11.46960034,-10.77645316,-10.08330598,-8.13739583,-10.37098805,-6.400696138,-8.473868067,-8.068402959,-6.806161246,-8.473868067,-9.071705067,-10.08330598,-10.08330598,-8.13739583,-7.015253044,-7.326465614,-9.523690191,-9.167015247,-8.697011618,-6.304814366,-11.46960034,-11.46960034,-10.77645316,-6.87448049,-6.926305558,NA,-7.29521307,-8.98469369,-7.973092779
2003,11,Northeast,-7.003692222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.342465955,NA,NA,NA,NA,NA,NA,-11.46960034,-8.068402959,-8.003864437,-9.677840871,-9.523690191,-7.40915733,-10.77645316,-11.46960034,-9.390158799,-10.77645316,-9.677840871,-9.390158799,-8.250724515,-8.98469369,-7.914252279,-11.46960034,-11.46960034,-7.038783541,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-9.860162428,-11.46960034,-10.77645316,-9.860162428,-11.46960034,-10.37098805,-10.77645316,-10.37098805,NA,-10.77645316,-9.272375763,-8.173763474,-8.211503802,-8.697011618,-9.677840871,-9.523690191,-9.167015247,-11.46960034,-11.46960034,-10.37098805,-8.830543011,-10.77645316,-7.206920463,-9.390158799,-8.830543011,-7.685410706,-9.167015247,-9.390158799,-10.08330598,-10.77645316,-8.761550139,-7.577780042,-8.579228582,-10.08330598,-10.08330598,-10.37098805,-7.026949084,-11.46960034,-11.46960034,-11.46960034,-7.756028274,-7.619452739,NA,-8.211503802,-9.677840871,-8.761550139
2003,11,South,-5.882351682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.37098805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.369733912,NA,NA,NA,NA,NA,NA,-11.46960034,-6.542346655,-7.015253044,-8.425077903,-8.29154651,-6.394426525,-10.77645316,-11.46960034,-8.697011618,-9.860162428,-9.272375763,-8.003864437,-7.806038694,-7.756028274,-7.015253044,-11.46960034,-11.46960034,-5.948139422,-11.46960034,-11.46960034,-8.697011618,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-10.37098805,-10.37098805,-10.77645316,-8.697011618,-11.46960034,-10.08330598,-10.37098805,-10.08330598,NA,-9.523690191,-7.640958944,-7.375255778,-6.98096397,-7.806038694,-8.697011618,-8.697011618,-8.10230451,-10.77645316,-10.77645316,-10.37098805,-7.250092635,-9.390158799,-6.227853325,-8.830543011,-7.557577335,-6.52084045,-7.780720886,-8.636386996,-10.37098805,-9.523690191,-7.708400225,-6.579251212,-7.392062896,-8.697011618,-8.636386996,-8.525161361,-5.976538897,-10.37098805,-10.37098805,-10.77645316,-6.432647738,-6.733401892,NA,-6.733401892,-8.904650983,-8.334106124
2003,11,West,-6.254664583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.733401892,NA,NA,NA,NA,NA,NA,-11.46960034,-6.926305558,-7.221105098,-9.860162428,-9.272375763,-6.760070139,-10.77645316,-11.46960034,-8.830543011,-10.37098805,-9.272375763,-8.830543011,-8.068402959,-7.914252279,-7.375255778,-10.37098805,-10.37098805,-6.276643489,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-10.37098805,-10.37098805,-10.08330598,-10.77645316,-10.77645316,-10.77645316,-8.904650983,-11.46960034,-10.37098805,-10.37098805,-11.46960034,NA,-9.860162428,-7.780720886,-8.035613136,-7.480616294,-8.068402959,-8.761550139,-8.761550139,-7.858682428,-10.08330598,-10.77645316,-9.523690191,-8.98469369,-9.677840871,-6.407005307,-8.579228582,-8.068402959,-6.905252149,-8.29154651,-8.98469369,-10.77645316,-9.523690191,-8.003864437,-6.947811763,-7.731930722,-9.523690191,-8.830543011,-8.173763474,-6.419744333,-10.77645316,-10.77645316,-11.46960034,-6.947811763,-6.937000847,NA,-7.165535247,-9.167015247,-8.761550139
2003,12,Midwest,-6.327936784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.716010149,NA,NA,NA,NA,NA,NA,-11.46960034,-7.112891514,-7.342465955,-8.98469369,-8.761550139,-6.81563999,-10.77645316,-11.46960034,-8.636386996,-10.77645316,-9.272375763,-8.761550139,-8.250724515,-7.886081402,-7.480616294,-10.77645316,-11.46960034,-6.351606528,-11.46960034,-11.46960034,-9.860162428,-11.46960034,-11.46960034,-10.08330598,-10.77645316,-9.860162428,-9.677840871,-10.77645316,-8.98469369,-11.46960034,-10.37098805,-11.46960034,-11.46960034,NA,-10.77645316,-8.068402959,-7.806038694,-7.598399329,-8.003864437,-8.904650983,-8.904650983,-8.98469369,-11.46960034,-10.77645316,-10.77645316,-8.636386996,-9.860162428,-6.465654034,-8.636386996,-8.068402959,-7.003692222,-8.334106124,-8.98469369,-10.77645316,-10.37098805,-8.068402959,-6.926305558,-8.003864437,-8.830543011,-9.860162428,-8.98469369,-6.407005307,-10.77645316,-11.46960034,-11.46960034,-7.075151186,-6.958740834,NA,-7.250092635,-9.167015247,-8.13739583
2003,12,Northeast,-6.958740834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.444248649,NA,NA,NA,NA,NA,NA,-11.46960034,-7.685410706,-8.13739583,-9.677840871,-9.523690191,-7.537774708,-11.46960034,-11.46960034,-9.167015247,-11.46960034,-10.37098805,-9.523690191,-8.636386996,-8.761550139,-7.914252279,-10.77645316,-11.46960034,-6.98096397,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-10.37098805,-11.46960034,-11.46960034,-10.77645316,-10.08330598,-11.46960034,-9.860162428,-11.46960034,-11.46960034,-10.37098805,-11.46960034,NA,-10.08330598,-8.636386996,-8.173763474,-8.378557887,-8.98469369,-10.08330598,-9.071705067,-9.860162428,-10.77645316,-11.46960034,-10.77645316,-8.761550139,-11.46960034,-7.152112227,-8.904650983,-8.98469369,-7.640958944,-8.904650983,-9.272375763,-10.77645316,-10.77645316,-8.904650983,-7.619452739,-8.173763474,-10.77645316,-9.677840871,-9.860162428,-7.038783541,-10.77645316,-10.37098805,-11.46960034,-7.619452739,-7.66293785,NA,-8.334106124,-9.677840871,-8.579228582
2003,12,South,-5.928336795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.407005307,NA,NA,NA,NA,NA,NA,-11.46960034,-6.579251212,-7.075151186,-8.697011618,-8.525161361,-6.419744333,-11.46960034,-11.46960034,-8.334106124,-10.37098805,-9.860162428,-8.525161361,-7.685410706,-7.943239816,-7.003692222,-10.77645316,-10.08330598,-6.044650323,-11.46960034,-11.46960034,-8.250724515,-11.46960034,-11.46960034,-9.860162428,-10.77645316,-10.08330598,-9.860162428,-10.77645316,-9.167015247,-10.77645316,-9.860162428,-10.08330598,-11.46960034,NA,-9.523690191,-7.806038694,-7.392062896,-7.112891514,-7.598399329,-8.697011618,-8.830543011,-8.13739583,-11.46960034,-10.77645316,-10.08330598,-7.640958944,-10.08330598,-6.156394361,-8.761550139,-7.780720886,-6.445719819,-7.886081402,-9.071705067,-10.37098805,-10.77645316,-7.780720886,-6.513773283,-7.619452739,-9.167015247,-8.579228582,-8.579228582,-6.018561887,-10.37098805,-11.46960034,-10.77645316,-6.586798418,-6.649318775,NA,-6.834871352,-8.761550139,-8.334106124
2003,12,West,-6.085105277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.535126407,NA,NA,NA,NA,NA,NA,-11.46960034,-6.698915716,-7.152112227,-8.98469369,-8.904650983,-6.609787936,-11.46960034,-11.46960034,-8.904650983,-9.523690191,-10.08330598,-8.697011618,-8.173763474,-7.708400225,-7.152112227,-10.37098805,-11.46960034,-6.117742207,-11.46960034,-11.46960034,-9.390158799,-11.46960034,-10.77645316,-10.77645316,-10.08330598,-10.77645316,-10.77645316,-10.77645316,-9.272375763,-10.77645316,-9.860162428,-10.77645316,-11.46960034,NA,-10.08330598,-7.444248649,-7.619452739,-7.499308427,-7.780720886,-8.904650983,-9.071705067,-7.685410706,-10.77645316,-10.08330598,-9.167015247,-8.761550139,-9.390158799,-6.254664583,-8.636386996,-7.943239816,-6.769119974,-7.943239816,-8.525161361,-10.37098805,-10.37098805,-7.886081402,-6.894889362,-7.342465955,-8.761550139,-9.167015247,-8.29154651,-6.254664583,-9.860162428,-9.860162428,-10.77645316,-6.742212522,-6.806161246,NA,-6.958740834,-9.272375763,-8.636386996
2004,1,Midwest,-6.586798418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.062881093,NA,NA,NA,NA,NA,NA,-11.46960034,-7.264907721,-7.685410706,-9.677840871,-9.523690191,-7.038783541,-11.46960034,-11.46960034,-8.904650983,-11.46960034,-9.523690191,-8.697011618,-8.473868067,-8.425077903,-7.462267155,-11.46960034,-11.46960034,-6.625413254,-11.46960034,-11.46960034,-10.08330598,-11.46960034,-11.46960034,-10.37098805,-9.860162428,-10.77645316,-10.08330598,-11.46960034,-9.167015247,-11.46960034,-10.37098805,-11.46960034,-11.46960034,NA,-10.37098805,-8.525161361,-8.068402959,-7.806038694,-8.068402959,-9.071705067,-9.677840871,-9.272375763,-11.46960034,-10.77645316,-10.37098805,-8.473868067,-10.08330598,-6.796771506,-8.98469369,-8.211503802,-7.250092635,-8.636386996,-9.272375763,-10.37098805,-10.77645316,-8.173763474,-7.206920463,-8.250724515,-9.390158799,-10.08330598,-9.390158799,-6.665579295,-10.77645316,-11.46960034,-10.37098805,-7.235493836,-7.310717257,NA,-7.577780042,-9.677840871,-8.334106124
2004,1,Northeast,-6.98096397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.310717257,NA,NA,NA,NA,NA,NA,-11.46960034,-7.973092779,-7.832014181,-9.167015247,-9.167015247,-7.375255778,-11.46960034,-11.46960034,-9.071705067,-11.46960034,-11.46960034,-9.071705067,-8.334106124,-8.830543011,-7.914252279,-11.46960034,-11.46960034,-7.015253044,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-9.860162428,-11.46960034,-10.08330598,-10.37098805,-11.46960034,NA,-10.37098805,-8.697011618,-8.425077903,-8.035613136,-8.98469369,-9.523690191,-9.860162428,-9.167015247,-11.46960034,-11.46960034,-10.77645316,-8.830543011,-10.77645316,-7.165535247,-8.904650983,-8.525161361,-7.708400225,-9.860162428,-9.272375763,-10.77645316,-10.37098805,-8.904650983,-7.577780042,-8.13739583,-11.46960034,-10.77645316,-9.860162428,-7.038783541,-11.46960034,-11.46960034,-11.46960034,-7.731930722,-7.598399329,NA,-7.973092779,-9.523690191,-8.250724515
2004,1,South,-5.920524255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.28781679,NA,NA,NA,NA,NA,NA,-11.46960034,-6.535126407,-7.125794918,-8.904650983,-8.378557887,-6.333801903,-10.37098805,-11.46960034,-8.13739583,-9.677840871,-9.390158799,-8.378557887,-7.806038694,-7.780720886,-6.958740834,-11.46960034,-11.46960034,-6.071437639,-11.46960034,-11.46960034,-8.250724515,-9.677840871,-10.08330598,-9.167015247,-10.77645316,-9.860162428,-10.37098805,-10.37098805,-8.904650983,-11.46960034,-9.390158799,-10.37098805,-11.46960034,NA,-10.08330598,-7.708400225,-7.326465614,-7.125794918,-7.780720886,-8.29154651,-8.98469369,-8.003864437,-11.46960034,-10.37098805,-10.08330598,-7.480616294,-10.37098805,-6.186396611,-8.473868067,-7.858682428,-6.52084045,-7.780720886,-8.98469369,-10.77645316,-10.08330598,-7.557577335,-6.586798418,-7.480616294,-8.830543011,-9.167015247,-8.830543011,-5.976538897,-11.46960034,-11.46960034,-11.46960034,-6.633318433,-6.586798418,NA,-6.806161246,-8.334106124,-8.29154651
2004,1,West,-6.322105863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.751101469,NA,NA,NA,NA,NA,NA,-11.46960034,-7.075151186,-7.326465614,-9.272375763,-9.167015247,-6.716010149,-10.77645316,-11.46960034,-8.98469369,-10.77645316,-9.390158799,-8.697011618,-8.697011618,-8.29154651,-7.250092635,-10.77645316,-11.46960034,-6.375850139,-11.46960034,-11.46960034,-9.523690191,-11.46960034,-11.46960034,-9.390158799,-10.77645316,-9.860162428,-10.77645316,-11.46960034,-9.523690191,-11.46960034,-10.77645316,-10.77645316,-11.46960034,NA,-9.677840871,-7.708400225,-7.832014181,-7.66293785,-8.334106124,-8.830543011,-9.272375763,-8.003864437,-10.77645316,-9.860162428,-9.071705067,-8.98469369,-11.46960034,-6.485993719,-8.378557887,-8.035613136,-7.206920463,-8.173763474,-8.697011618,-10.08330598,-10.08330598,-8.334106124,-7.015253044,-7.480616294,-10.37098805,-9.167015247,-8.473868067,-6.465654034,-10.08330598,-10.77645316,-11.46960034,-7.125794918,-6.905252149,NA,-7.062881093,-9.272375763,-8.761550139
2004,2,Midwest,-6.733401892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.152112227,NA,NA,NA,NA,NA,NA,-11.46960034,-7.310717257,-7.886081402,-9.167015247,-9.167015247,-7.29521307,-11.46960034,-11.46960034,-9.677840871,-11.46960034,-9.860162428,-8.761550139,-8.425077903,-8.173763474,-8.10230451,-11.46960034,-10.77645316,-6.769119974,-11.46960034,-11.46960034,-10.37098805,-11.46960034,-11.46960034,-11.46960034,-11.46960034,-10.77645316,-10.37098805,-11.46960034,-9.390158799,-11.46960034,-11.46960034,-10.77645316,-11.46960034,NA,-11.46960034,-8.579228582,-8.378557887,-7.914252279,-8.378557887,-8.98469369,-9.167015247,-9.272375763,-11.46960034,-11.46960034,-10.77645316,-8.473868067,-11.46960034,-6.926305558,-9.390158799,-8.761550139,-7.250092635,-8.636386996,-9.860162428,-10.37098805,-10.77645316,-8.525161361,-7.358726476,-8.211503802,-9.860162428,-9.523690191,-9.167015247,-6.834871352,-10.77645316,-11.46960034,-11.46960034,-7.640958944,-7.235493836,NA,-7.806038694,-9.677840871,-8.579228582
2004,2,Northeast,-7.038783541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.444248649,NA,NA,NA,NA,NA,NA,-11.46960034,-7.973092779,-7.886081402,-9.523690191,-9.523690191,-7.462267155,-11.46960034,-11.46960034,-9.272375763,-10.77645316,-9.677840871,-9.677840871,-8.525161361,-8.697011618,-8.13739583,-11.46960034,-11.46960034,-7.075151186,-11.46960034,-11.46960034,-10.08330598,-11.46960034,-11.46960034,-10.77645316,-10.77645316,-10.77645316,-10.37098805,-11.46960034,-9.677840871,-11.46960034,-10.77645316,-10.08330598,-11.46960034,NA,-11.46960034,-8.98469369,-8.98469369,-8.068402959,-8.525161361,-9.071705067,-9.860162428,-9.390158799,-11.46960034,-11.46960034,-10.08330598,-8.830543011,-11.46960034,-7.250092635,-9.677840871,-8.761550139,-7.66293785,-9.390158799,-9.071705067,-11.46960034,-10.77645316,-8.98469369,-7.537774708,-8.579228582,-10.08330598,-10.37098805,-10.08330598,-7.112891514,-10.77645316,-11.46960034,-11.46960034,-7.886081402,-7.577780042,NA,-7.943239816,-9.167015247,-8.904650983
2004,2,South,-5.976538897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.419744333,NA,NA,NA,NA,NA,NA,-11.46960034,-6.625413254,-7.179140899,-8.830543011,-8.636386996,-6.485993719,-11.46960034,-11.46960034,-8.10230451,-10.08330598,-9.272375763,-8.579228582,-8.173763474,-7.708400225,-6.884632862,-11.46960034,-10.77645316,-6.071437639,-11.46960034,-11.46960034,-8.425077903,-11.46960034,-10.08330598,-9.860162428,-11.46960034,-10.08330598,-9.860162428,-10.77645316,-8.525161361,-11.46960034,-10.08330598,-9.677840871,-11.46960034,NA,-10.08330598,-7.780720886,-7.326465614,-7.206920463,-7.640958944,-9.272375763,-8.697011618,-7.557577335,-10.77645316,-10.08330598,-10.37098805,-7.598399329,-9.523690191,-6.254664583,-8.830543011,-7.858682428,-6.707426405,-7.499308427,-8.904650983,-10.37098805,-9.860162428,-7.886081402,-6.649318775,-7.619452739,-8.473868067,-8.636386996,-8.761550139,-6.075972794,-9.860162428,-10.37098805,-10.37098805,-6.698915716,-6.633318433,NA,-6.864430154,-9.390158799,-8.211503802
2004,2,West,-6.103624325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.513773283,NA,NA,NA,NA,NA,NA,-11.46960034,-6.834871352,-7.100152488,-9.167015247,-8.904650983,-6.556945454,-11.46960034,-11.46960034,-8.525161361,-10.77645316,-9.860162428,-8.830543011,-7.973092779,-8.003864437,-7.075151186,-10.37098805,-11.46960034,-6.156394361,-11.46960034,-11.46960034,-9.167015247,-11.46960034,-11.46960034,-9.860162428,-10.37098805,-10.77645316,-10.77645316,-11.46960034,-9.272375763,-10.37098805,-9.677840871,-10.77645316,-10.77645316,NA,-9.272375763,-7.708400225,-7.640958944,-7.480616294,-7.858682428,-8.697011618,-8.761550139,-7.557577335,-10.08330598,-10.08330598,-8.761550139,-8.636386996,-10.37098805,-6.299116345,-8.697011618,-7.756028274,-6.751101469,-8.173763474,-8.904650983,-10.37098805,-10.08330598,-8.473868067,-6.690476847,-7.444248649,-9.071705067,-8.98469369,-8.425077903,-6.238491723,-9.860162428,-11.46960034,-10.37098805,-6.825209441,-6.760070139,NA,-6.894889362,-8.904650983,-8.697011618
2004,3,Midwest,-6.492866598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.98096397,NA,NA,NA,NA,NA,NA,-11.46960034,-7.279945598,-7.426549072,-9.272375763,-9.071705067,-7.038783541,-11.46960034,-11.46960034,-8.830543011,-11.46960034,-10.08330598,-8.579228582,-7.832014181,-8.473868067,-7.756028274,-11.46960034,-11.46960034,-6.527957918,-11.46960034,-11.46960034,-9.860162428,-11.46960034,-10.37098805,-10.77645316,-11.46960034,-11.46960034,-10.08330598,-10.77645316,-9.523690191,-11.46960034,-10.37098805,-10.37098805,-11.46960034,NA,-10.77645316,-8.473868067,-8.525161361,-7.499308427,-8.10230451,-8.525161361,-9.272375763,-9.677840871,-11.46960034,-10.37098805,-10.08330598,-8.525161361,-10.37098805,-6.682108597,-8.904650983,-8.378557887,-7.125794918,-8.473868067,-9.523690191,-10.37098805,-10.08330598,-8.378557887,-6.96979067,-8.250724515,-10.08330598,-9.390158799,-9.272375763,-6.564325562,-10.37098805,-11.46960034,-11.46960034,-7.279945598,-7.087573706,NA,-7.619452739,-9.390158799,-8.211503802
2004,3,Northeast,-7.050759732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.46960034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.731930722,NA,NA,NA,NA,NA,NA,-11.46960034,-7.685410706,-8.334106124,-10.77645316,-10.08330598,-7.66293785,-11.46960034,-11.46960034,-10.37098805,-10.08330598,-11.46960034,-9.677840871,-8.761550139,-9.071705067,-7.914252279,-11.46960034,-11.46960034,-7.075151186,-10.77645316,-11.46960034,-10.77645316,-11.46960034,-10.77645316,-10.77645316,-11.46960034,-11.46960034,-11.46960034,-10.77645316,-10.77645316,-11.46960034,-11.46960034,-10.77645316,-11.46960034,NA,-11.46960034,-8.425077903,-9.071705067,-8.29154651,-8.525161361,-9.523690191,-9.677840871,-10.08330598,-11.46960034,-11.46960034,-11.46960034,-8.830543011,-10.08330598,-7.264907721,-9.677840871,-9.071705067,-7.640958944,-9.167015247,-9.272375763,-11.46960034,-10.08330598,-8.525161361,-7.914252279,-8.525161361,-9.677840871,-9.523690191,-9.272375763,-7.152112227,-11.46960034,-11.46960034,-11.46960034,-7.66293785,-7.806038694,NA,-8.29154651,-9.523690191,-8.830543011
2004,3,South,-6.035878337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.08330598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.458965046,NA,NA,NA,NA,NA,NA,-11.46960034,-6.716010149,-7.075151186,-9.523690191,-9.167015247,-6.439162419,-11.46960034,-11.46960034,-7.973092779,-11.46960034,-9.677840871,-8.525161361,-7.886081402,-7.832014181,-7.003692222,-11.46960034,-10.08330598,-6.127266088,-11.46960034,-11.46960034,-8.761550139,-11.46960034,-10.37098805,-9.677840871,-11.46960034,-11.46960034,-10.77645316,-11.46960034,-8.525161361,-10.77645316,-9.390158799,-10.08330598,-10.37098805,NA,-9.677840871,-7.731930722,-7.557577335,-7.29521307,-7.832014181,-8.473868067,-8.830543011,-7.806038694,-10.77645316,-10.77645316,-9.860162428,-7.914252279,-10.37098805,-6.238491723,-8.904650983,-7.598399329,-6.796771506,-7.708400225,-9.071705067,-10.37098805,-9.523690191,-7.731930722,-6.724668212,-7.619452739,-8.830543011,-8.830543011,-8.579228582,-6.136881547,-10.77645316,-11.46960034,-9.860162428,-6.649318775,-6.806161246,NA,-6.958740834,-8.697011618,-8.003864437
2004,3,West,-6.176295516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.77645316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.665579295,NA,NA,NA,NA,NA,NA,-11.46960034,-6.905252149,-7.165535247,-9.167015247,-8.98469369,-6.665579295,-10.77645316,-11.46960034,-8.525161361,-11.46960034,-9.860162428,-8.904650983,-7.858682428,-8.068402959,-7.100152488,-10.37098805,-11.46960034,-6.243853667,-11.46960034,-10.77645316,-9.167015247,-11.46960034,-9.860162428,-10.08330598,-10.77645316,-10.37098805,-11.46960034,-10.77645316,-9.523690191,-11.46960034,-9.677840871,-10.37098805,-10.37098805,NA,-9.390158799,-7.973092779,-7.685410706,-7.462267155,-7.886081402,-8.761550139,-8.830543011,-7.708400225,-10.77645316,-9.860162428,-9.677840871,-8.904650983,-10.37098805,-6.304814366,-8.697011618,-7.806038694,-6.937000847,-8.10230451,-8.697011618,-9.860162428,-10.08330598,-7.886081402,-6.769119974,-7.858682428,-9.390158799,-9.167015247,-8.425077903,-6.299116345,-10.77645316,-11.46960034,-11.46960034,-6.884632862,-6.844627527,NA,-6.96979067,-9.167015247,-8.904650983
